model,ch,seed,fold,acc_A,f1_A,acc_B,f1_B
M04,62ch,1,1,0.3600798403193613,0.344660912654339,0.3600798403193613,0.344660912654339
M04,62ch,1,2,0.42035928143712575,0.3986682179136304,0.42035928143712575,0.3986682179136304
M04,62ch,1,3,0.26467065868263473,0.25280536015596544,0.26467065868263473,0.25280536015596544
M04,62ch,1,4,0.3520958083832335,0.3530407821811154,0.3520958083832335,0.3530407821811154
M04,62ch,1,5,0.36806387225548903,0.3604019724379607,0.36806387225548903,0.3604019724379607
M04,62ch,1,6,0.2750499001996008,0.27615658857787023,0.2750499001996008,0.27615658857787023
M04,62ch,1,7,0.4598802395209581,0.4592175527632658,0.4598802395209581,0.4592175527632658
M04,62ch,1,8,0.34251497005988024,0.32964498061984254,0.34251497005988024,0.32964498061984254
M04,62ch,1,9,0.3149700598802395,0.2999628825042715,0.3149700598802395,0.2999628825042715
M04,62ch,1,10,0.45189620758483035,0.4467704008675101,0.45189620758483035,0.4467704008675101
M04,62ch,1,11,0.27265469061876246,0.26041274499793,0.27265469061876246,0.26041274499793
M04,62ch,1,12,0.3013972055888224,0.29383421070569105,0.3013972055888224,0.29383421070569105
M04,62ch,1,13,0.2842315369261477,0.28385666173881047,0.2842315369261477,0.28385666173881047
M04,62ch,1,14,0.424750499001996,0.42356815000450504,0.424750499001996,0.42356815000450504
M04,62ch,1,15,0.38163672654690617,0.37845800359489523,0.38163672654690617,0.37845800359489523
M04,62ch,7,1,0.3600798403193613,0.344660912654339,0.3600798403193613,0.344660912654339
M04,62ch,7,2,0.42035928143712575,0.3986682179136304,0.42035928143712575,0.3986682179136304
M04,62ch,7,3,0.26467065868263473,0.25280536015596544,0.26467065868263473,0.25280536015596544
M04,62ch,7,4,0.3520958083832335,0.3530407821811154,0.3520958083832335,0.3530407821811154
M04,62ch,7,5,0.36806387225548903,0.3604019724379607,0.36806387225548903,0.3604019724379607
M04,62ch,7,6,0.2750499001996008,0.27615658857787023,0.2750499001996008,0.27615658857787023
M04,62ch,7,7,0.4598802395209581,0.4592175527632658,0.4598802395209581,0.4592175527632658
M04,62ch,7,8,0.34251497005988024,0.32964498061984254,0.34251497005988024,0.32964498061984254
M04,62ch,7,9,0.3149700598802395,0.2999628825042715,0.3149700598802395,0.2999628825042715
M04,62ch,7,10,0.45189620758483035,0.4467704008675101,0.45189620758483035,0.4467704008675101
M04,62ch,7,11,0.27265469061876246,0.26041274499793,0.27265469061876246,0.26041274499793
M04,62ch,7,12,0.3013972055888224,0.29383421070569105,0.3013972055888224,0.29383421070569105
M04,62ch,7,13,0.2842315369261477,0.28385666173881047,0.2842315369261477,0.28385666173881047
M04,62ch,7,14,0.424750499001996,0.42356815000450504,0.424750499001996,0.42356815000450504
M04,62ch,7,15,0.38163672654690617,0.37845800359489523,0.38163672654690617,0.37845800359489523
M04,62ch,21,1,0.3600798403193613,0.344660912654339,0.3600798403193613,0.344660912654339
M04,62ch,21,2,0.42035928143712575,0.3986682179136304,0.42035928143712575,0.3986682179136304
M04,62ch,21,3,0.26467065868263473,0.25280536015596544,0.26467065868263473,0.25280536015596544
M04,62ch,21,4,0.3520958083832335,0.3530407821811154,0.3520958083832335,0.3530407821811154
M04,62ch,21,5,0.36806387225548903,0.3604019724379607,0.36806387225548903,0.3604019724379607
M04,62ch,21,6,0.2750499001996008,0.27615658857787023,0.2750499001996008,0.27615658857787023
M04,62ch,21,7,0.4598802395209581,0.4592175527632658,0.4598802395209581,0.4592175527632658
M04,62ch,21,8,0.34251497005988024,0.32964498061984254,0.34251497005988024,0.32964498061984254
M04,62ch,21,9,0.3149700598802395,0.2999628825042715,0.3149700598802395,0.2999628825042715
M04,62ch,21,10,0.45189620758483035,0.4467704008675101,0.45189620758483035,0.4467704008675101
M04,62ch,21,11,0.27265469061876246,0.26041274499793,0.27265469061876246,0.26041274499793
M04,62ch,21,12,0.3013972055888224,0.29383421070569105,0.3013972055888224,0.29383421070569105
M04,62ch,21,13,0.2842315369261477,0.28385666173881047,0.2842315369261477,0.28385666173881047
M04,62ch,21,14,0.424750499001996,0.42356815000450504,0.424750499001996,0.42356815000450504
M04,62ch,21,15,0.38163672654690617,0.37845800359489523,0.38163672654690617,0.37845800359489523
M04,6ch,1,1,0.4227544910179641,0.41657412855936554,0.4227544910179641,0.41657412855936554
M04,6ch,1,2,0.2958083832335329,0.2920514980685842,0.2958083832335329,0.2920514980685842
M04,6ch,1,3,0.2934131736526946,0.28902962951649835,0.2934131736526946,0.28902962951649835
M04,6ch,1,4,0.3001996007984032,0.2963899937340645,0.3001996007984032,0.2963899937340645
M04,6ch,1,5,0.19720558882235528,0.18062782682458714,0.19720558882235528,0.18062782682458714
M04,6ch,1,6,0.2898203592814371,0.2894240072183609,0.2898203592814371,0.2894240072183609
M04,6ch,1,7,0.29780439121756486,0.30826903929016863,0.29780439121756486,0.30826903929016863
M04,6ch,1,8,0.4111776447105788,0.4082932178185793,0.4111776447105788,0.4082932178185793
M04,6ch,1,9,0.29301397205588825,0.2982858497468768,0.29301397205588825,0.2982858497468768
M04,6ch,1,10,0.27664670658682633,0.2691118839423932,0.27664670658682633,0.2691118839423932
M04,6ch,1,11,0.2842315369261477,0.27913281585647787,0.2842315369261477,0.27913281585647787
M04,6ch,1,12,0.26666666666666666,0.26762969197243325,0.26666666666666666,0.26762969197243325
M04,6ch,1,13,0.2994011976047904,0.30119043064088363,0.2994011976047904,0.30119043064088363
M04,6ch,1,14,0.3093812375249501,0.2946813015014478,0.3093812375249501,0.2946813015014478
M04,6ch,1,15,0.22554890219560877,0.22797832730445577,0.22554890219560877,0.22797832730445577
M04,6ch,7,1,0.4227544910179641,0.41657412855936554,0.4227544910179641,0.41657412855936554
M04,6ch,7,2,0.2958083832335329,0.2920514980685842,0.2958083832335329,0.2920514980685842
M04,6ch,7,3,0.2934131736526946,0.28902962951649835,0.2934131736526946,0.28902962951649835
M04,6ch,7,4,0.3001996007984032,0.2963899937340645,0.3001996007984032,0.2963899937340645
M04,6ch,7,5,0.19720558882235528,0.18062782682458714,0.19720558882235528,0.18062782682458714
M04,6ch,7,6,0.2898203592814371,0.2894240072183609,0.2898203592814371,0.2894240072183609
M04,6ch,7,7,0.29780439121756486,0.30826903929016863,0.29780439121756486,0.30826903929016863
M04,6ch,7,8,0.4111776447105788,0.4082932178185793,0.4111776447105788,0.4082932178185793
M04,6ch,7,9,0.29301397205588825,0.2982858497468768,0.29301397205588825,0.2982858497468768
M04,6ch,7,10,0.27664670658682633,0.2691118839423932,0.27664670658682633,0.2691118839423932
M04,6ch,7,11,0.2842315369261477,0.27913281585647787,0.2842315369261477,0.27913281585647787
M04,6ch,7,12,0.26666666666666666,0.26762969197243325,0.26666666666666666,0.26762969197243325
M04,6ch,7,13,0.2994011976047904,0.30119043064088363,0.2994011976047904,0.30119043064088363
M04,6ch,7,14,0.3093812375249501,0.2946813015014478,0.3093812375249501,0.2946813015014478
M04,6ch,7,15,0.22554890219560877,0.22797832730445577,0.22554890219560877,0.22797832730445577
M04,6ch,21,1,0.4227544910179641,0.41657412855936554,0.4227544910179641,0.41657412855936554
M04,6ch,21,2,0.2958083832335329,0.2920514980685842,0.2958083832335329,0.2920514980685842
M04,6ch,21,3,0.2934131736526946,0.28902962951649835,0.2934131736526946,0.28902962951649835
M04,6ch,21,4,0.3001996007984032,0.2963899937340645,0.3001996007984032,0.2963899937340645
M04,6ch,21,5,0.19720558882235528,0.18062782682458714,0.19720558882235528,0.18062782682458714
M04,6ch,21,6,0.2898203592814371,0.2894240072183609,0.2898203592814371,0.2894240072183609
M04,6ch,21,7,0.29780439121756486,0.30826903929016863,0.29780439121756486,0.30826903929016863
M04,6ch,21,8,0.4111776447105788,0.4082932178185793,0.4111776447105788,0.4082932178185793
M04,6ch,21,9,0.29301397205588825,0.2982858497468768,0.29301397205588825,0.2982858497468768
M04,6ch,21,10,0.27664670658682633,0.2691118839423932,0.27664670658682633,0.2691118839423932
M04,6ch,21,11,0.2842315369261477,0.27913281585647787,0.2842315369261477,0.27913281585647787
M04,6ch,21,12,0.26666666666666666,0.26762969197243325,0.26666666666666666,0.26762969197243325
M04,6ch,21,13,0.2994011976047904,0.30119043064088363,0.2994011976047904,0.30119043064088363
M04,6ch,21,14,0.3093812375249501,0.2946813015014478,0.3093812375249501,0.2946813015014478
M04,6ch,21,15,0.22554890219560877,0.22797832730445577,0.22554890219560877,0.22797832730445577
M05,62ch,1,1,0.2630738522954092,0.24649313930904646,0.2630738522954092,0.24649313930904646
M05,62ch,1,2,0.4419161676646707,0.44204346217949403,0.4419161676646707,0.44204346217949403
M05,62ch,1,3,0.24271457085828343,0.23568188422166864,0.24271457085828343,0.23568188422166864
M05,62ch,1,4,0.5920159680638722,0.5820759160225786,0.5920159680638722,0.5820759160225786
M05,62ch,1,5,0.35808383233532937,0.3487302707745958,0.35808383233532937,0.3487302707745958
M05,62ch,1,6,0.32974051896207585,0.30620158345207926,0.32974051896207585,0.30620158345207926
M05,62ch,1,7,0.6499001996007984,0.6472697082804821,0.6499001996007984,0.6472697082804821
M05,62ch,1,8,0.27345309381237526,0.2755454306166064,0.27345309381237526,0.2755454306166064
M05,62ch,1,9,0.2870259481037924,0.27722463236498934,0.2870259481037924,0.27722463236498934
M05,62ch,1,10,0.41397205588822356,0.40463312714506944,0.41397205588822356,0.40463312714506944
M05,62ch,1,11,0.2307385229540918,0.19772748335840165,0.2307385229540918,0.19772748335840165
M05,62ch,1,12,0.4375249500998004,0.4313597708295467,0.4375249500998004,0.4313597708295467
M05,62ch,1,13,0.412375249500998,0.41099788742379945,0.412375249500998,0.41099788742379945
M05,62ch,1,14,0.44471057884231535,0.4345982173870444,0.44471057884231535,0.4345982173870444
M05,62ch,1,15,0.4658682634730539,0.46350516554525256,0.4658682634730539,0.46350516554525256
M05,62ch,7,1,0.2630738522954092,0.24649313930904646,0.2630738522954092,0.24649313930904646
M05,62ch,7,2,0.4419161676646707,0.44204346217949403,0.4419161676646707,0.44204346217949403
M05,62ch,7,3,0.24271457085828343,0.23568188422166864,0.24271457085828343,0.23568188422166864
M05,62ch,7,4,0.5920159680638722,0.5820759160225786,0.5920159680638722,0.5820759160225786
M05,62ch,7,5,0.35808383233532937,0.3487302707745958,0.35808383233532937,0.3487302707745958
M05,62ch,7,6,0.32974051896207585,0.30620158345207926,0.32974051896207585,0.30620158345207926
M05,62ch,7,7,0.6499001996007984,0.6472697082804821,0.6499001996007984,0.6472697082804821
M05,62ch,7,8,0.27345309381237526,0.2755454306166064,0.27345309381237526,0.2755454306166064
M05,62ch,7,9,0.2870259481037924,0.27722463236498934,0.2870259481037924,0.27722463236498934
M05,62ch,7,10,0.41397205588822356,0.40463312714506944,0.41397205588822356,0.40463312714506944
M05,62ch,7,11,0.2307385229540918,0.19772748335840165,0.2307385229540918,0.19772748335840165
M05,62ch,7,12,0.4375249500998004,0.4313597708295467,0.4375249500998004,0.4313597708295467
M05,62ch,7,13,0.412375249500998,0.41099788742379945,0.412375249500998,0.41099788742379945
M05,62ch,7,14,0.44471057884231535,0.4345982173870444,0.44471057884231535,0.4345982173870444
M05,62ch,7,15,0.4658682634730539,0.46350516554525256,0.4658682634730539,0.46350516554525256
M05,62ch,21,1,0.2630738522954092,0.24649313930904646,0.2630738522954092,0.24649313930904646
M05,62ch,21,2,0.4419161676646707,0.44204346217949403,0.4419161676646707,0.44204346217949403
M05,62ch,21,3,0.24271457085828343,0.23568188422166864,0.24271457085828343,0.23568188422166864
M05,62ch,21,4,0.5920159680638722,0.5820759160225786,0.5920159680638722,0.5820759160225786
M05,62ch,21,5,0.35808383233532937,0.3487302707745958,0.35808383233532937,0.3487302707745958
M05,62ch,21,6,0.32974051896207585,0.30620158345207926,0.32974051896207585,0.30620158345207926
M05,62ch,21,7,0.6499001996007984,0.6472697082804821,0.6499001996007984,0.6472697082804821
M05,62ch,21,8,0.27345309381237526,0.2755454306166064,0.27345309381237526,0.2755454306166064
M05,62ch,21,9,0.2870259481037924,0.27722463236498934,0.2870259481037924,0.27722463236498934
M05,62ch,21,10,0.41397205588822356,0.40463312714506944,0.41397205588822356,0.40463312714506944
M05,62ch,21,11,0.2307385229540918,0.19772748335840165,0.2307385229540918,0.19772748335840165
M05,62ch,21,12,0.4375249500998004,0.4313597708295467,0.4375249500998004,0.4313597708295467
M05,62ch,21,13,0.412375249500998,0.41099788742379945,0.412375249500998,0.41099788742379945
M05,62ch,21,14,0.44471057884231535,0.4345982173870444,0.44471057884231535,0.4345982173870444
M05,62ch,21,15,0.4658682634730539,0.46350516554525256,0.4658682634730539,0.46350516554525256
M05,6ch,1,1,0.5157684630738523,0.5152359844935206,0.5157684630738523,0.5152359844935206
M05,6ch,1,2,0.31137724550898205,0.2900563420138693,0.31137724550898205,0.2900563420138693
M05,6ch,1,3,0.36686626746506984,0.3491887772603825,0.36686626746506984,0.3491887772603825
M05,6ch,1,4,0.5868263473053892,0.5643528996895127,0.5868263473053892,0.5643528996895127
M05,6ch,1,5,0.45828343313373254,0.44337169353586947,0.45828343313373254,0.44337169353586947
M05,6ch,1,6,0.2894211576846307,0.28753192079872536,0.2894211576846307,0.28753192079872536
M05,6ch,1,7,0.5548902195608783,0.5432165829336973,0.5548902195608783,0.5432165829336973
M05,6ch,1,8,0.3465069860279441,0.354338580745341,0.3465069860279441,0.354338580745341
M05,6ch,1,9,0.5820359281437125,0.5743079924844774,0.5820359281437125,0.5743079924844774
M05,6ch,1,10,0.5149700598802395,0.5268327800266122,0.5149700598802395,0.5268327800266122
M05,6ch,1,11,0.3197604790419162,0.323651007664965,0.3197604790419162,0.323651007664965
M05,6ch,1,12,0.3532934131736527,0.3385301066050557,0.3532934131736527,0.3385301066050557
M05,6ch,1,13,0.28662674650698605,0.2618934500392978,0.28662674650698605,0.2618934500392978
M05,6ch,1,14,0.5325349301397205,0.5222269931193597,0.5325349301397205,0.5222269931193597
M05,6ch,1,15,0.4546906187624751,0.4675156733695105,0.4546906187624751,0.4675156733695105
M05,6ch,7,1,0.5157684630738523,0.5152359844935206,0.5157684630738523,0.5152359844935206
M05,6ch,7,2,0.31137724550898205,0.2900563420138693,0.31137724550898205,0.2900563420138693
M05,6ch,7,3,0.36686626746506984,0.3491887772603825,0.36686626746506984,0.3491887772603825
M05,6ch,7,4,0.5868263473053892,0.5643528996895127,0.5868263473053892,0.5643528996895127
M05,6ch,7,5,0.45828343313373254,0.44337169353586947,0.45828343313373254,0.44337169353586947
M05,6ch,7,6,0.2894211576846307,0.28753192079872536,0.2894211576846307,0.28753192079872536
M05,6ch,7,7,0.5548902195608783,0.5432165829336973,0.5548902195608783,0.5432165829336973
M05,6ch,7,8,0.3465069860279441,0.354338580745341,0.3465069860279441,0.354338580745341
M05,6ch,7,9,0.5820359281437125,0.5743079924844774,0.5820359281437125,0.5743079924844774
M05,6ch,7,10,0.5149700598802395,0.5268327800266122,0.5149700598802395,0.5268327800266122
M05,6ch,7,11,0.3197604790419162,0.323651007664965,0.3197604790419162,0.323651007664965
M05,6ch,7,12,0.3532934131736527,0.3385301066050557,0.3532934131736527,0.3385301066050557
M05,6ch,7,13,0.28662674650698605,0.2618934500392978,0.28662674650698605,0.2618934500392978
M05,6ch,7,14,0.5325349301397205,0.5222269931193597,0.5325349301397205,0.5222269931193597
M05,6ch,7,15,0.4546906187624751,0.4675156733695105,0.4546906187624751,0.4675156733695105
M05,6ch,21,1,0.5157684630738523,0.5152359844935206,0.5157684630738523,0.5152359844935206
M05,6ch,21,2,0.31137724550898205,0.2900563420138693,0.31137724550898205,0.2900563420138693
M05,6ch,21,3,0.36686626746506984,0.3491887772603825,0.36686626746506984,0.3491887772603825
M05,6ch,21,4,0.5868263473053892,0.5643528996895127,0.5868263473053892,0.5643528996895127
M05,6ch,21,5,0.45828343313373254,0.44337169353586947,0.45828343313373254,0.44337169353586947
M05,6ch,21,6,0.2894211576846307,0.28753192079872536,0.2894211576846307,0.28753192079872536
M05,6ch,21,7,0.5548902195608783,0.5432165829336973,0.5548902195608783,0.5432165829336973
M05,6ch,21,8,0.3465069860279441,0.354338580745341,0.3465069860279441,0.354338580745341
M05,6ch,21,9,0.5820359281437125,0.5743079924844774,0.5820359281437125,0.5743079924844774
M05,6ch,21,10,0.5149700598802395,0.5268327800266122,0.5149700598802395,0.5268327800266122
M05,6ch,21,11,0.3197604790419162,0.323651007664965,0.3197604790419162,0.323651007664965
M05,6ch,21,12,0.3532934131736527,0.3385301066050557,0.3532934131736527,0.3385301066050557
M05,6ch,21,13,0.28662674650698605,0.2618934500392978,0.28662674650698605,0.2618934500392978
M05,6ch,21,14,0.5325349301397205,0.5222269931193597,0.5325349301397205,0.5222269931193597
M05,6ch,21,15,0.4546906187624751,0.4675156733695105,0.4546906187624751,0.4675156733695105
M06,62ch,1,1,0.2694610778443114,0.25740732162414076,0.2694610778443114,0.25740732162414076
M06,62ch,1,2,0.23273453093812374,0.19855455924574597,0.23273453093812374,0.19855455924574597
M06,62ch,1,3,0.3201596806387226,0.31540473032509664,0.3201596806387226,0.31540473032509664
M06,62ch,1,4,0.3836327345309381,0.33709411313436544,0.3836327345309381,0.33709411313436544
M06,62ch,1,5,0.306187624750499,0.20019080810279372,0.306187624750499,0.20019080810279372
M06,62ch,1,6,0.32415169660678644,0.3129426351373378,0.32415169660678644,0.3129426351373378
M06,62ch,1,7,0.4602794411177645,0.44889824915564275,0.4602794411177645,0.44889824915564275
M06,62ch,1,8,0.3564870259481038,0.31468236050725307,0.3564870259481038,0.31468236050725307
M06,62ch,1,9,0.35808383233532937,0.33861526429443395,0.35808383233532937,0.33861526429443395
M06,62ch,1,10,0.41317365269461076,0.42186180499776604,0.41317365269461076,0.42186180499776604
M06,62ch,1,11,0.19760479041916168,0.17970800499589007,0.19760479041916168,0.17970800499589007
M06,62ch,1,12,0.2750499001996008,0.22593589923560914,0.2750499001996008,0.22593589923560914
M06,62ch,1,13,0.26586826347305387,0.24783977628332915,0.26586826347305387,0.24783977628332915
M06,62ch,1,14,0.33572854291417165,0.3309509610474861,0.33572854291417165,0.3309509610474861
M06,62ch,1,15,0.412375249500998,0.36679257255870545,0.412375249500998,0.36679257255870545
M06,62ch,7,1,0.2694610778443114,0.25740732162414076,0.2694610778443114,0.25740732162414076
M06,62ch,7,2,0.23273453093812374,0.19855455924574597,0.23273453093812374,0.19855455924574597
M06,62ch,7,3,0.3201596806387226,0.31540473032509664,0.3201596806387226,0.31540473032509664
M06,62ch,7,4,0.3836327345309381,0.33709411313436544,0.3836327345309381,0.33709411313436544
M06,62ch,7,5,0.306187624750499,0.20019080810279372,0.306187624750499,0.20019080810279372
M06,62ch,7,6,0.32415169660678644,0.3129426351373378,0.32415169660678644,0.3129426351373378
M06,62ch,7,7,0.4602794411177645,0.44889824915564275,0.4602794411177645,0.44889824915564275
M06,62ch,7,8,0.3564870259481038,0.31468236050725307,0.3564870259481038,0.31468236050725307
M06,62ch,7,9,0.35808383233532937,0.33861526429443395,0.35808383233532937,0.33861526429443395
M06,62ch,7,10,0.41317365269461076,0.42186180499776604,0.41317365269461076,0.42186180499776604
M06,62ch,7,11,0.19760479041916168,0.17970800499589007,0.19760479041916168,0.17970800499589007
M06,62ch,7,12,0.2750499001996008,0.22593589923560914,0.2750499001996008,0.22593589923560914
M06,62ch,7,13,0.26586826347305387,0.24783977628332915,0.26586826347305387,0.24783977628332915
M06,62ch,7,14,0.33572854291417165,0.3309509610474861,0.33572854291417165,0.3309509610474861
M06,62ch,7,15,0.412375249500998,0.36679257255870545,0.412375249500998,0.36679257255870545
M06,62ch,21,1,0.2694610778443114,0.25740732162414076,0.2694610778443114,0.25740732162414076
M06,62ch,21,2,0.23273453093812374,0.19855455924574597,0.23273453093812374,0.19855455924574597
M06,62ch,21,3,0.3201596806387226,0.31540473032509664,0.3201596806387226,0.31540473032509664
M06,62ch,21,4,0.3836327345309381,0.33709411313436544,0.3836327345309381,0.33709411313436544
M06,62ch,21,5,0.306187624750499,0.20019080810279372,0.306187624750499,0.20019080810279372
M06,62ch,21,6,0.32415169660678644,0.3129426351373378,0.32415169660678644,0.3129426351373378
M06,62ch,21,7,0.4602794411177645,0.44889824915564275,0.4602794411177645,0.44889824915564275
M06,62ch,21,8,0.3564870259481038,0.31468236050725307,0.3564870259481038,0.31468236050725307
M06,62ch,21,9,0.35808383233532937,0.33861526429443395,0.35808383233532937,0.33861526429443395
M06,62ch,21,10,0.41317365269461076,0.42186180499776604,0.41317365269461076,0.42186180499776604
M06,62ch,21,11,0.19760479041916168,0.17970800499589007,0.19760479041916168,0.17970800499589007
M06,62ch,21,12,0.2750499001996008,0.22593589923560914,0.2750499001996008,0.22593589923560914
M06,62ch,21,13,0.26586826347305387,0.24783977628332915,0.26586826347305387,0.24783977628332915
M06,62ch,21,14,0.33572854291417165,0.3309509610474861,0.33572854291417165,0.3309509610474861
M06,62ch,21,15,0.412375249500998,0.36679257255870545,0.412375249500998,0.36679257255870545
M06,6ch,1,1,0.4187624750499002,0.4149080079006968,0.4187624750499002,0.4149080079006968
M06,6ch,1,2,0.3461077844311377,0.3252255751981425,0.3461077844311377,0.3252255751981425
M06,6ch,1,3,0.36407185628742517,0.2927356019183875,0.36407185628742517,0.2927356019183875
M06,6ch,1,4,0.5572854291417165,0.5302367712075005,0.5572854291417165,0.5302367712075005
M06,6ch,1,5,0.34890219560878244,0.25722547690232256,0.34890219560878244,0.25722547690232256
M06,6ch,1,6,0.33812375249501,0.34211419034227597,0.33812375249501,0.34211419034227597
M06,6ch,1,7,0.5968063872255489,0.5910220210279873,0.5968063872255489,0.5910220210279873
M06,6ch,1,8,0.38163672654690617,0.3749251338469809,0.38163672654690617,0.3749251338469809
M06,6ch,1,9,0.4435129740518962,0.399262959923481,0.4435129740518962,0.399262959923481
M06,6ch,1,10,0.4039920159680639,0.37703961963491406,0.4039920159680639,0.37703961963491406
M06,6ch,1,11,0.37964071856287424,0.36900743318308904,0.37964071856287424,0.36900743318308904
M06,6ch,1,12,0.3097804391217565,0.2988601149659435,0.3097804391217565,0.2988601149659435
M06,6ch,1,13,0.3145708582834331,0.3135417028806053,0.3145708582834331,0.3135417028806053
M06,6ch,1,14,0.5321357285429141,0.527783128500086,0.5321357285429141,0.527783128500086
M06,6ch,1,15,0.34251497005988024,0.3465876484718555,0.34251497005988024,0.3465876484718555
M06,6ch,7,1,0.4187624750499002,0.4149080079006968,0.4187624750499002,0.4149080079006968
M06,6ch,7,2,0.3461077844311377,0.3252255751981425,0.3461077844311377,0.3252255751981425
M06,6ch,7,3,0.36407185628742517,0.2927356019183875,0.36407185628742517,0.2927356019183875
M06,6ch,7,4,0.5572854291417165,0.5302367712075005,0.5572854291417165,0.5302367712075005
M06,6ch,7,5,0.34890219560878244,0.25722547690232256,0.34890219560878244,0.25722547690232256
M06,6ch,7,6,0.33812375249501,0.34211419034227597,0.33812375249501,0.34211419034227597
M06,6ch,7,7,0.5968063872255489,0.5910220210279873,0.5968063872255489,0.5910220210279873
M06,6ch,7,8,0.38163672654690617,0.3749251338469809,0.38163672654690617,0.3749251338469809
M06,6ch,7,9,0.4435129740518962,0.399262959923481,0.4435129740518962,0.399262959923481
M06,6ch,7,10,0.4039920159680639,0.37703961963491406,0.4039920159680639,0.37703961963491406
M06,6ch,7,11,0.37964071856287424,0.36900743318308904,0.37964071856287424,0.36900743318308904
M06,6ch,7,12,0.3097804391217565,0.2988601149659435,0.3097804391217565,0.2988601149659435
M06,6ch,7,13,0.3145708582834331,0.3135417028806053,0.3145708582834331,0.3135417028806053
M06,6ch,7,14,0.5321357285429141,0.527783128500086,0.5321357285429141,0.527783128500086
M06,6ch,7,15,0.34251497005988024,0.3465876484718555,0.34251497005988024,0.3465876484718555
M06,6ch,21,1,0.4187624750499002,0.4149080079006968,0.4187624750499002,0.4149080079006968
M06,6ch,21,2,0.3461077844311377,0.3252255751981425,0.3461077844311377,0.3252255751981425
M06,6ch,21,3,0.36407185628742517,0.2927356019183875,0.36407185628742517,0.2927356019183875
M06,6ch,21,4,0.5572854291417165,0.5302367712075005,0.5572854291417165,0.5302367712075005
M06,6ch,21,5,0.34890219560878244,0.25722547690232256,0.34890219560878244,0.25722547690232256
M06,6ch,21,6,0.33812375249501,0.34211419034227597,0.33812375249501,0.34211419034227597
M06,6ch,21,7,0.5968063872255489,0.5910220210279873,0.5968063872255489,0.5910220210279873
M06,6ch,21,8,0.38163672654690617,0.3749251338469809,0.38163672654690617,0.3749251338469809
M06,6ch,21,9,0.4435129740518962,0.399262959923481,0.4435129740518962,0.399262959923481
M06,6ch,21,10,0.4039920159680639,0.37703961963491406,0.4039920159680639,0.37703961963491406
M06,6ch,21,11,0.37964071856287424,0.36900743318308904,0.37964071856287424,0.36900743318308904
M06,6ch,21,12,0.3097804391217565,0.2988601149659435,0.3097804391217565,0.2988601149659435
M06,6ch,21,13,0.3145708582834331,0.3135417028806053,0.3145708582834331,0.3135417028806053
M06,6ch,21,14,0.5321357285429141,0.527783128500086,0.5321357285429141,0.527783128500086
